time,data_values
2013-01-04 00:00:00,526.999992
2013-01-07 00:00:00,523.900002
2013-01-08 00:00:00,525.31002
2013-01-09 00:00:00,517.100006
2013-01-10 00:00:00,523.509979
2013-01-11 00:00:00,520.300026
2013-01-14 00:00:00,501.750015
2013-01-15 00:00:00,485.920013
2013-01-16 00:00:00,506.089981
2013-01-17 00:00:00,502.68002300000006
2013-01-18 00:00:00,500.000015
2013-01-22 00:00:00,504.770004
2013-01-23 00:00:00,514.010002
2013-01-24 00:00:00,450.499977
2013-01-25 00:00:00,439.880001
2013-01-28 00:00:00,449.830002
2013-01-29 00:00:00,458.269981
2013-01-30 00:00:00,456.830002
2013-01-31 00:00:00,455.48999800000007
2013-02-01 00:00:00,453.619995
2013-02-04 00:00:00,442.320004
2013-02-05 00:00:00,457.840012
2013-02-06 00:00:00,457.350014
2013-02-07 00:00:00,468.220009
2013-02-08 00:00:00,474.980003
2013-02-11 00:00:00,479.93002300000006
2013-02-12 00:00:00,467.900002
2013-02-13 00:00:00,467.009995
2013-02-14 00:00:00,466.590012
2013-02-15 00:00:00,460.16001100000005
2013-02-19 00:00:00,459.990021
2013-02-20 00:00:00,448.850006
2013-02-21 00:00:00,446.060009
2013-02-22 00:00:00,450.80999800000006
2013-02-25 00:00:00,442.799988
2013-02-26 00:00:00,448.970009
2013-02-27 00:00:00,444.569988
2013-02-28 00:00:00,441.400009
2013-03-01 00:00:00,430.470013
2013-03-04 00:00:00,420.049988
2013-03-05 00:00:00,431.139988
2013-03-06 00:00:00,425.659996
2013-03-07 00:00:00,430.580002
2013-03-08 00:00:00,431.720001
2013-03-11 00:00:00,437.869995
2013-03-12 00:00:00,428.429993
2013-03-13 00:00:00,428.349991
2013-03-14 00:00:00,432.499992
2013-03-15 00:00:00,443.660007
2013-03-18 00:00:00,455.720016
2013-03-19 00:00:00,454.489975
2013-03-20 00:00:00,452.079987
2013-03-21 00:00:00,452.729988
2013-03-22 00:00:00,461.91001100000005
2013-03-25 00:00:00,463.580009
2013-03-26 00:00:00,461.140007
2013-03-27 00:00:00,452.079987
2013-03-28 00:00:00,442.66001100000005
2013-04-01 00:00:00,428.910004
2013-04-02 00:00:00,429.789997
2013-04-03 00:00:00,431.989994
2013-04-04 00:00:00,427.71999000000005
2013-04-05 00:00:00,423.199993
2013-04-08 00:00:00,426.209995
2013-04-09 00:00:00,426.98
2013-04-10 00:00:00,435.689999
2013-04-11 00:00:00,434.32999400000006
2013-04-12 00:00:00,429.800011
2013-04-15 00:00:00,419.85001
2013-04-16 00:00:00,426.240009
2013-04-17 00:00:00,402.800007
2013-04-18 00:00:00,392.049988
2013-04-19 00:00:00,390.530006
2013-04-22 00:00:00,398.670006
2013-04-23 00:00:00,406.12999
2013-04-24 00:00:00,405.459988
2013-04-25 00:00:00,408.380001
2013-04-26 00:00:00,417.199989
2013-04-29 00:00:00,430.119991
2013-04-30 00:00:00,442.779987
2013-05-01 00:00:00,439.290001
2013-05-02 00:00:00,445.519997
2013-05-03 00:00:00,449.980019
2013-05-06 00:00:00,460.709984
2013-05-07 00:00:00,458.660004
2013-05-08 00:00:00,463.839989
2013-05-09 00:00:00,456.7699740000001
2013-05-10 00:00:00,452.969994
2013-05-13 00:00:00,454.740021
2013-05-14 00:00:00,443.860012
2013-05-15 00:00:00,428.850002
2013-05-16 00:00:00,434.580013
2013-05-17 00:00:00,433.26001
2013-05-20 00:00:00,442.930004
2013-05-21 00:00:00,439.659996
2013-05-22 00:00:00,441.349995
2013-05-23 00:00:00,442.1399990000001
2013-05-24 00:00:00,445.150002
2013-05-28 00:00:00,441.44001
2013-05-29 00:00:00,444.949997
2013-05-30 00:00:00,451.580002
2013-05-31 00:00:00,449.730026
2013-06-03 00:00:00,450.720009
2013-06-04 00:00:00,449.30999
2013-06-05 00:00:00,445.110001
2013-06-06 00:00:00,438.459995
2013-06-07 00:00:00,441.810005
2013-06-10 00:00:00,438.889992
2013-06-11 00:00:00,437.600002
2013-06-12 00:00:00,432.189999
2013-06-13 00:00:00,435.959991
2013-06-14 00:00:00,430.050003
2013-06-17 00:00:00,432.000008
2013-06-18 00:00:00,431.769989
2013-06-19 00:00:00,422.999989
2013-06-20 00:00:00,416.840008
2013-06-21 00:00:00,413.500011
2013-06-24 00:00:00,402.540001
2013-06-25 00:00:00,402.62999
2013-06-26 00:00:00,398.069992
2013-06-27 00:00:00,393.779987
2013-06-28 00:00:00,396.53001
2013-07-01 00:00:00,409.219994
2013-07-02 00:00:00,418.490005
2013-07-03 00:00:00,420.799992
2013-07-05 00:00:00,417.419994
2013-07-08 00:00:00,415.050007
2013-07-09 00:00:00,422.349987
2013-07-10 00:00:00,420.730003
2013-07-11 00:00:00,427.289993
2013-07-12 00:00:00,426.51000199999993
2013-07-15 00:00:00,427.44001
2013-07-16 00:00:00,430.199993
2013-07-17 00:00:00,430.310009
2013-07-18 00:00:00,431.76000199999993
2013-07-19 00:00:00,424.949993
2013-07-22 00:00:00,426.30999800000006
2013-07-23 00:00:00,418.98999
2013-07-24 00:00:00,440.51000199999993
2013-07-25 00:00:00,438.499996
2013-07-26 00:00:00,440.990013
2013-07-29 00:00:00,447.790009
2013-07-30 00:00:00,453.320015
2013-07-31 00:00:00,452.529984
2013-08-01 00:00:00,456.679985
2013-08-02 00:00:00,462.53998600000006
2013-08-05 00:00:00,469.449997
2013-08-06 00:00:00,465.250008
2013-08-07 00:00:00,464.979988
2013-08-08 00:00:00,461.010017
2013-08-09 00:00:00,454.449974
2013-08-12 00:00:00,467.360016
2013-08-13 00:00:00,489.569977
2013-08-14 00:00:00,498.500008
2013-08-15 00:00:00,497.909981
2013-08-16 00:00:00,502.330002
2013-08-19 00:00:00,507.740005
2013-08-20 00:00:00,501.07
2013-08-21 00:00:00,502.360016
2013-08-22 00:00:00,502.959976
2013-08-23 00:00:00,501.020012
2013-08-26 00:00:00,502.970016
2013-08-27 00:00:00,488.589981
2013-08-28 00:00:00,490.8999940000001
2013-08-29 00:00:00,491.700012
2013-08-30 00:00:00,487.220016
2013-09-03 00:00:00,488.57999400000006
2013-09-04 00:00:00,498.690025
2013-09-05 00:00:00,495.2699740000001
2013-09-06 00:00:00,498.220001
2013-09-09 00:00:00,506.169983
2013-09-10 00:00:00,494.6399990000001
2013-09-11 00:00:00,467.709984
2013-09-12 00:00:00,472.690018
2013-09-13 00:00:00,464.899986
2013-09-16 00:00:00,450.119995
2013-09-17 00:00:00,455.320007
2013-09-18 00:00:00,464.680008
2013-09-19 00:00:00,472.299995
2013-09-20 00:00:00,467.410004
2013-09-23 00:00:00,490.64001500000006
2013-09-24 00:00:00,489.100006
2013-09-25 00:00:00,481.530006
2013-09-26 00:00:00,486.219994
2013-09-27 00:00:00,482.750008
2013-09-30 00:00:00,476.749977
2013-10-01 00:00:00,487.960007
2013-10-02 00:00:00,489.55999
2013-10-03 00:00:00,483.409996
2013-10-04 00:00:00,483.030014
2013-10-07 00:00:00,487.750015
2013-10-08 00:00:00,480.93998
2013-10-09 00:00:00,486.589989
2013-10-10 00:00:00,489.639992
2013-10-11 00:00:00,492.80999800000006
2013-10-14 00:00:00,496.039978
2013-10-15 00:00:00,498.679985
2013-10-16 00:00:00,501.110001
2013-10-17 00:00:00,504.499985
2013-10-18 00:00:00,508.889992
2013-10-21 00:00:00,521.3600230000001
2013-10-22 00:00:00,519.870003
2013-10-23 00:00:00,524.959999
2013-10-24 00:00:00,531.910011
2013-10-25 00:00:00,525.960022
2013-10-28 00:00:00,529.880005
2013-10-29 00:00:00,516.680023
2013-10-30 00:00:00,524.900024
2013-10-31 00:00:00,522.699974
2013-11-01 00:00:00,520.030006
2013-11-04 00:00:00,526.75
2013-11-05 00:00:00,525.4499969999999
2013-11-06 00:00:00,520.920013
2013-11-07 00:00:00,512.490021
2013-11-08 00:00:00,520.5600049999999
2013-11-11 00:00:00,519.050011
2013-11-12 00:00:00,520.009979
2013-11-13 00:00:00,520.6300200000001
2013-11-14 00:00:00,528.160019
2013-11-15 00:00:00,524.990013
2013-11-18 00:00:00,518.6299740000001
2013-11-19 00:00:00,519.549995
2013-11-20 00:00:00,514.9999849999999
2013-11-21 00:00:00,521.139992
2013-11-22 00:00:00,519.799988
2013-11-25 00:00:00,523.739998
2013-11-26 00:00:00,533.399979
2013-11-27 00:00:00,545.959999
2013-11-29 00:00:00,556.069977
2013-12-02 00:00:00,551.230026
2013-12-03 00:00:00,566.319984
2013-12-04 00:00:00,565.000008
2013-12-05 00:00:00,567.899994
2013-12-06 00:00:00,560.019974
2013-12-09 00:00:00,566.43
2013-12-10 00:00:00,565.54998
2013-12-11 00:00:00,561.3599780000001
2013-12-12 00:00:00,560.539986
2013-12-13 00:00:00,554.429993
2013-12-16 00:00:00,557.500023
2013-12-17 00:00:00,554.990005
2013-12-18 00:00:00,550.769989
2013-12-19 00:00:00,544.4599910000001
2013-12-20 00:00:00,549.019989
2013-12-23 00:00:00,570.090004
2013-12-24 00:00:00,567.669975
2013-12-26 00:00:00,563.900009
2013-12-27 00:00:00,560.089989
2013-12-30 00:00:00,554.5199809999999
2013-12-31 00:00:00,561.019997
2014-01-02 00:00:00,553.12999
2014-01-03 00:00:00,540.9800190000001
2014-01-06 00:00:00,543.929993
2014-01-07 00:00:00,540.040024
2014-01-08 00:00:00,543.460022
2014-01-09 00:00:00,536.519997
2014-01-10 00:00:00,532.9399950000001
2014-01-13 00:00:00,535.7300190000001
2014-01-14 00:00:00,546.3900219999999
2014-01-15 00:00:00,557.3599929999999
2014-01-16 00:00:00,554.2500150000001
2014-01-17 00:00:00,540.6699980000001
2014-01-21 00:00:00,549.069977
2014-01-22 00:00:00,551.509979
2014-01-23 00:00:00,556.179993
2014-01-24 00:00:00,546.070015
2014-01-27 00:00:00,550.500023
2014-01-28 00:00:00,506.499977
2014-01-29 00:00:00,500.749992
2014-01-30 00:00:00,499.779984
2014-01-31 00:00:00,500.599976
2014-02-03 00:00:00,501.529984
2014-02-04 00:00:00,508.790016
2014-02-05 00:00:00,512.589996
2014-02-06 00:00:00,512.509995
2014-02-07 00:00:00,519.679985
2014-02-10 00:00:00,528.989998
2014-02-11 00:00:00,535.959984
2014-02-12 00:00:00,535.919983
2014-02-13 00:00:00,544.429977
2014-02-14 00:00:00,543.990021
2014-02-18 00:00:00,545.990013
2014-02-19 00:00:00,537.370003
2014-02-20 00:00:00,531.149994
2014-02-21 00:00:00,525.249992
2014-02-24 00:00:00,527.550018
2014-02-25 00:00:00,522.060013
2014-02-26 00:00:00,517.349998
2014-02-27 00:00:00,527.670021
2014-02-28 00:00:00,526.239975
2014-03-03 00:00:00,527.76001
2014-03-04 00:00:00,531.239983
2014-03-05 00:00:00,532.360008
2014-03-06 00:00:00,530.7499849999999
2014-03-07 00:00:00,530.440018
2014-03-10 00:00:00,530.919975
2014-03-11 00:00:00,536.0899730000001
2014-03-12 00:00:00,536.6099849999999
2014-03-13 00:00:00,530.650009
2014-03-14 00:00:00,524.68998
2014-03-17 00:00:00,526.740013
2014-03-18 00:00:00,531.399986
2014-03-19 00:00:00,531.26001
2014-03-20 00:00:00,528.700005
2014-03-21 00:00:00,532.8699799999999
2014-03-24 00:00:00,539.190018
2014-03-25 00:00:00,544.98999
2014-03-26 00:00:00,539.779991
2014-03-27 00:00:00,537.4599910000001
2014-03-28 00:00:00,536.8599780000001
2014-03-31 00:00:00,536.739975
2014-04-01 00:00:00,541.649994
2014-04-02 00:00:00,542.549988
2014-04-03 00:00:00,538.7900089999999
2014-04-04 00:00:00,531.820023
2014-04-07 00:00:00,523.4699780000001
2014-04-08 00:00:00,523.440018
2014-04-09 00:00:00,530.320015
2014-04-10 00:00:00,523.4800190000001
2014-04-11 00:00:00,519.6100230000001
2014-04-14 00:00:00,521.679977
2014-04-15 00:00:00,517.959999
2014-04-16 00:00:00,519.01001
2014-04-17 00:00:00,524.940025
2014-04-21 00:00:00,531.170021
2014-04-22 00:00:00,531.70002
2014-04-23 00:00:00,524.750008
2014-04-24 00:00:00,567.770004
2014-04-25 00:00:00,571.93998
2014-04-28 00:00:00,594.0900190000001
2014-04-29 00:00:00,592.329979
2014-04-30 00:00:00,590.089981
2014-05-01 00:00:00,591.480026
2014-05-02 00:00:00,592.580025
2014-05-05 00:00:00,600.959976
2014-05-06 00:00:00,594.4100269999999
2014-05-07 00:00:00,592.329979
2014-05-08 00:00:00,587.990013
2014-05-09 00:00:00,585.540024
2014-05-12 00:00:00,592.830017
2014-05-13 00:00:00,593.760025
2014-05-14 00:00:00,593.869987
2014-05-15 00:00:00,588.819992
2014-05-16 00:00:00,597.510017
2014-05-19 00:00:00,604.5900190000001
2014-05-20 00:00:00,604.710022
2014-05-21 00:00:00,606.3100049999999
2014-05-22 00:00:00,607.269974
2014-05-23 00:00:00,614.129997
2014-05-27 00:00:00,625.6300200000001
2014-05-28 00:00:00,624.01001
2014-05-29 00:00:00,635.37999
2014-05-30 00:00:00,633.0000150000001
2014-06-02 00:00:00,628.650009
2014-06-03 00:00:00,637.539986
2014-06-04 00:00:00,644.819992
2014-06-05 00:00:00,647.349983
2014-06-06 00:00:00,645.570023
2014-06-09 00:00:00,93.699997
2014-06-10 00:00:00,94.25
2014-06-11 00:00:00,93.860001
2014-06-12 00:00:00,92.290001
2014-06-13 00:00:00,91.279999
2014-06-16 00:00:00,92.199997
2014-06-17 00:00:00,92.080002
2014-06-18 00:00:00,92.18
2014-06-19 00:00:00,91.860001
2014-06-20 00:00:00,90.910004
2014-06-23 00:00:00,90.830002
2014-06-24 00:00:00,90.279999
2014-06-25 00:00:00,90.360001
2014-06-26 00:00:00,90.900002
2014-06-27 00:00:00,91.980003
2014-06-30 00:00:00,92.93
2014-07-01 00:00:00,93.519997
2014-07-02 00:00:00,93.480003
2014-07-03 00:00:00,94.029999
2014-07-07 00:00:00,95.970001
2014-07-08 00:00:00,95.349998
2014-07-09 00:00:00,95.389999
2014-07-10 00:00:00,95.040001
2014-07-11 00:00:00,95.220001
2014-07-14 00:00:00,96.449997
2014-07-15 00:00:00,95.32
2014-07-16 00:00:00,94.779999
2014-07-17 00:00:00,93.089996
2014-07-18 00:00:00,94.43
2014-07-21 00:00:00,93.940002
2014-07-22 00:00:00,94.720001
2014-07-23 00:00:00,97.190002
2014-07-24 00:00:00,97.029999
2014-07-25 00:00:00,97.669998
2014-07-28 00:00:00,99.019997
2014-07-29 00:00:00,98.379997
2014-07-30 00:00:00,98.150002
2014-07-31 00:00:00,95.599998
2014-08-01 00:00:00,96.129997
2014-08-04 00:00:00,95.589996
2014-08-05 00:00:00,95.120003
2014-08-06 00:00:00,94.959999
2014-08-07 00:00:00,94.480003
2014-08-08 00:00:00,94.739998
2014-08-11 00:00:00,95.989998
2014-08-12 00:00:00,95.970001
2014-08-13 00:00:00,97.239998
2014-08-14 00:00:00,97.5
2014-08-15 00:00:00,97.980003
2014-08-18 00:00:00,99.160004
2014-08-19 00:00:00,100.529999
2014-08-20 00:00:00,100.57
2014-08-21 00:00:00,100.580002
2014-08-22 00:00:00,101.32
2014-08-25 00:00:00,101.540001
2014-08-26 00:00:00,100.889999
2014-08-27 00:00:00,102.129997
2014-08-28 00:00:00,102.25
2014-08-29 00:00:00,102.5
2014-09-02 00:00:00,103.300003
2014-09-03 00:00:00,98.940002
2014-09-04 00:00:00,98.120003
2014-09-05 00:00:00,98.970001
2014-09-08 00:00:00,98.360001
2014-09-09 00:00:00,97.989998
2014-09-10 00:00:00,101.0
2014-09-11 00:00:00,101.43
2014-09-12 00:00:00,101.660004
2014-09-15 00:00:00,101.629997
2014-09-16 00:00:00,100.860001
2014-09-17 00:00:00,101.580002
2014-09-18 00:00:00,101.790001
2014-09-19 00:00:00,100.959999
2014-09-22 00:00:00,101.059998
2014-09-23 00:00:00,102.639999
2014-09-24 00:00:00,101.75
2014-09-25 00:00:00,97.870003
2014-09-26 00:00:00,100.75
2014-09-29 00:00:00,100.110001
2014-09-30 00:00:00,100.75
2014-10-01 00:00:00,99.18
2014-10-02 00:00:00,99.900002
2014-10-03 00:00:00,99.620003
2014-10-06 00:00:00,99.620003
2014-10-07 00:00:00,98.75
2014-10-08 00:00:00,100.800003
2014-10-09 00:00:00,101.019997
2014-10-10 00:00:00,100.730003
2014-10-13 00:00:00,99.809998
2014-10-14 00:00:00,98.75
2014-10-15 00:00:00,97.540001
2014-10-16 00:00:00,96.260002
2014-10-17 00:00:00,97.669998
2014-10-20 00:00:00,99.760002
2014-10-21 00:00:00,102.470001
2014-10-22 00:00:00,102.989998
2014-10-23 00:00:00,104.830002
2014-10-24 00:00:00,105.220001
2014-10-27 00:00:00,105.110001
2014-10-28 00:00:00,106.739998
2014-10-29 00:00:00,107.339996
2014-10-30 00:00:00,106.980003
2014-10-31 00:00:00,108.0
2014-11-03 00:00:00,109.400002
2014-11-04 00:00:00,108.599998
2014-11-05 00:00:00,108.860001
2014-11-06 00:00:00,108.699997
2014-11-07 00:00:00,109.010002
2014-11-10 00:00:00,108.830002
2014-11-11 00:00:00,109.699997
2014-11-12 00:00:00,111.25
2014-11-13 00:00:00,112.82
2014-11-14 00:00:00,114.18
2014-11-17 00:00:00,113.989998
2014-11-18 00:00:00,115.470001
2014-11-19 00:00:00,114.669998
2014-11-20 00:00:00,116.309998
2014-11-21 00:00:00,116.470001
2014-11-24 00:00:00,118.629997
2014-11-25 00:00:00,117.599998
2014-11-26 00:00:00,119.0
2014-11-28 00:00:00,118.93
2014-12-01 00:00:00,115.07
2014-12-02 00:00:00,114.629997
2014-12-03 00:00:00,115.93
2014-12-04 00:00:00,115.489998
2014-12-05 00:00:00,115.0
2014-12-08 00:00:00,112.400002
2014-12-09 00:00:00,114.120003
2014-12-10 00:00:00,111.949997
2014-12-11 00:00:00,111.620003
2014-12-12 00:00:00,109.730003
2014-12-15 00:00:00,108.230003
2014-12-16 00:00:00,106.75
2014-12-17 00:00:00,109.410004
2014-12-18 00:00:00,112.650002
2014-12-19 00:00:00,111.779999
2014-12-22 00:00:00,112.940002
2014-12-23 00:00:00,112.540001
2014-12-24 00:00:00,112.010002
2014-12-26 00:00:00,113.989998
2014-12-29 00:00:00,113.910004
2014-12-30 00:00:00,112.519997
2014-12-31 00:00:00,110.379997
2015-01-02 00:00:00,109.330002
2015-01-05 00:00:00,106.25
2015-01-06 00:00:00,106.260002
2015-01-07 00:00:00,107.75
2015-01-08 00:00:00,111.889999
2015-01-09 00:00:00,112.010002
2015-01-12 00:00:00,109.25
2015-01-13 00:00:00,110.220001
2015-01-14 00:00:00,109.800003
2015-01-15 00:00:00,106.82
2015-01-16 00:00:00,105.989998
2015-01-20 00:00:00,108.720001
2015-01-21 00:00:00,109.550003
2015-01-22 00:00:00,112.400002
2015-01-23 00:00:00,112.980003
2015-01-26 00:00:00,113.099998
2015-01-27 00:00:00,109.139999
2015-01-28 00:00:00,115.309998
2015-01-29 00:00:00,118.900002
2015-01-30 00:00:00,117.160004
2015-02-02 00:00:00,118.629997
2015-02-03 00:00:00,118.650002
2015-02-04 00:00:00,119.559998
2015-02-05 00:00:00,119.940002
2015-02-06 00:00:00,118.93
2015-02-09 00:00:00,119.720001
2015-02-10 00:00:00,122.019997
2015-02-11 00:00:00,124.879997
2015-02-12 00:00:00,126.459999
2015-02-13 00:00:00,127.080002
2015-02-17 00:00:00,127.830002
2015-02-18 00:00:00,128.720001
2015-02-19 00:00:00,128.449997
2015-02-20 00:00:00,129.5
2015-02-23 00:00:00,133.0
2015-02-24 00:00:00,132.169998
2015-02-25 00:00:00,128.78999299999998
2015-02-26 00:00:00,130.419998
2015-02-27 00:00:00,128.46000700000002
2015-03-02 00:00:00,129.089996
2015-03-03 00:00:00,129.360001
2015-03-04 00:00:00,128.53999299999998
2015-03-05 00:00:00,126.410004
2015-03-06 00:00:00,126.599998
2015-03-09 00:00:00,127.139999
2015-03-10 00:00:00,124.510002
2015-03-11 00:00:00,122.239998
2015-03-12 00:00:00,124.449997
2015-03-13 00:00:00,123.589996
2015-03-16 00:00:00,124.949997
2015-03-17 00:00:00,127.040001
2015-03-18 00:00:00,128.470001
2015-03-19 00:00:00,127.5
2015-03-20 00:00:00,125.900002
2015-03-23 00:00:00,127.209999
2015-03-24 00:00:00,126.690002
2015-03-25 00:00:00,123.379997
2015-03-26 00:00:00,124.239998
2015-03-27 00:00:00,123.25
2015-03-30 00:00:00,126.370003
2015-03-31 00:00:00,124.43
2015-04-01 00:00:00,124.25
2015-04-02 00:00:00,125.32
2015-04-06 00:00:00,127.349998
2015-04-07 00:00:00,126.010002
2015-04-08 00:00:00,125.599998
2015-04-09 00:00:00,126.559998
2015-04-10 00:00:00,127.099998
2015-04-13 00:00:00,126.849998
2015-04-14 00:00:00,126.300003
2015-04-15 00:00:00,126.779999
2015-04-16 00:00:00,126.169998
2015-04-17 00:00:00,124.75
2015-04-20 00:00:00,127.599998
2015-04-21 00:00:00,126.910004
2015-04-22 00:00:00,128.619995
2015-04-23 00:00:00,129.669998
2015-04-24 00:00:00,130.279999
2015-04-27 00:00:00,132.649994
2015-04-28 00:00:00,130.559998
2015-04-29 00:00:00,128.639999
2015-04-30 00:00:00,125.150002
2015-05-01 00:00:00,128.949997
2015-05-04 00:00:00,128.699997
2015-05-05 00:00:00,125.800003
2015-05-06 00:00:00,125.010002
2015-05-07 00:00:00,125.260002
2015-05-08 00:00:00,127.620003
2015-05-11 00:00:00,126.32
2015-05-12 00:00:00,125.870003
2015-05-13 00:00:00,126.010002
2015-05-14 00:00:00,128.949997
2015-05-15 00:00:00,128.770004
2015-05-18 00:00:00,130.190002
2015-05-19 00:00:00,130.070007
2015-05-20 00:00:00,130.059998
2015-05-21 00:00:00,131.389999
2015-05-22 00:00:00,132.53999299999998
2015-05-26 00:00:00,129.619995
2015-05-27 00:00:00,132.03999299999998
2015-05-28 00:00:00,131.779999
2015-05-29 00:00:00,130.279999
2015-06-01 00:00:00,130.53999299999998
2015-06-02 00:00:00,129.96000700000002
2015-06-03 00:00:00,130.119995
2015-06-04 00:00:00,129.360001
2015-06-05 00:00:00,128.649994
2015-06-08 00:00:00,127.800003
2015-06-09 00:00:00,127.419998
2015-06-10 00:00:00,128.880005
2015-06-11 00:00:00,128.589996
2015-06-12 00:00:00,127.169998
2015-06-15 00:00:00,126.919998
2015-06-16 00:00:00,127.599998
2015-06-17 00:00:00,127.300003
2015-06-18 00:00:00,127.879997
2015-06-19 00:00:00,126.599998
2015-06-22 00:00:00,127.610001
2015-06-23 00:00:00,127.029999
2015-06-24 00:00:00,128.110001
2015-06-25 00:00:00,127.5
2015-06-26 00:00:00,126.75
2015-06-29 00:00:00,124.529999
2015-06-30 00:00:00,125.43
2015-07-01 00:00:00,126.599998
2015-07-02 00:00:00,126.440002
2015-07-06 00:00:00,126.0
2015-07-07 00:00:00,125.690002
2015-07-08 00:00:00,122.57
2015-07-09 00:00:00,120.07
2015-07-10 00:00:00,123.279999
2015-07-13 00:00:00,125.660004
2015-07-14 00:00:00,125.610001
2015-07-15 00:00:00,126.82
2015-07-16 00:00:00,128.509995
2015-07-17 00:00:00,129.619995
2015-07-20 00:00:00,132.070007
2015-07-21 00:00:00,130.75
2015-07-22 00:00:00,125.220001
2015-07-23 00:00:00,125.160004
2015-07-24 00:00:00,124.5
2015-07-27 00:00:00,122.769997
2015-07-28 00:00:00,123.379997
2015-07-29 00:00:00,122.989998
2015-07-30 00:00:00,122.370003
2015-07-31 00:00:00,121.300003
2015-08-03 00:00:00,118.440002
2015-08-04 00:00:00,114.639999
2015-08-05 00:00:00,115.400002
2015-08-06 00:00:00,115.129997
2015-08-07 00:00:00,115.519997
2015-08-10 00:00:00,119.720001
2015-08-11 00:00:00,113.489998
2015-08-12 00:00:00,115.239998
2015-08-13 00:00:00,115.150002
2015-08-14 00:00:00,115.959999
2015-08-17 00:00:00,117.160004
2015-08-18 00:00:00,116.5
2015-08-19 00:00:00,115.010002
2015-08-20 00:00:00,112.650002
2015-08-21 00:00:00,105.760002
2015-08-24 00:00:00,103.120003
2015-08-25 00:00:00,103.739998
2015-08-26 00:00:00,109.690002
2015-08-27 00:00:00,112.919998
2015-08-28 00:00:00,113.290001
2015-08-31 00:00:00,112.760002
2015-09-01 00:00:00,107.720001
2015-09-02 00:00:00,112.339996
2015-09-03 00:00:00,110.370003
2015-09-04 00:00:00,109.269997
2015-09-08 00:00:00,112.309998
2015-09-09 00:00:00,110.150002
2015-09-10 00:00:00,112.57
2015-09-11 00:00:00,114.209999
2015-09-14 00:00:00,115.309998
2015-09-15 00:00:00,116.279999
2015-09-16 00:00:00,116.410004
2015-09-17 00:00:00,113.919998
2015-09-18 00:00:00,113.449997
2015-09-21 00:00:00,115.209999
2015-09-22 00:00:00,113.400002
2015-09-23 00:00:00,114.32
2015-09-24 00:00:00,115.0
2015-09-25 00:00:00,114.709999
2015-09-28 00:00:00,112.440002
2015-09-29 00:00:00,109.059998
2015-09-30 00:00:00,110.300003
2015-10-01 00:00:00,109.580002
2015-10-02 00:00:00,110.379997
2015-10-05 00:00:00,110.779999
2015-10-06 00:00:00,111.309998
2015-10-07 00:00:00,110.779999
2015-10-08 00:00:00,109.5
2015-10-09 00:00:00,112.120003
2015-10-12 00:00:00,111.599998
2015-10-13 00:00:00,111.790001
2015-10-14 00:00:00,110.209999
2015-10-15 00:00:00,111.860001
2015-10-16 00:00:00,111.040001
2015-10-19 00:00:00,111.730003
2015-10-20 00:00:00,113.769997
2015-10-21 00:00:00,113.760002
2015-10-22 00:00:00,115.5
2015-10-23 00:00:00,119.080002
2015-10-26 00:00:00,115.279999
2015-10-27 00:00:00,114.550003
2015-10-28 00:00:00,119.269997
2015-10-29 00:00:00,120.529999
2015-10-30 00:00:00,119.5
2015-11-02 00:00:00,121.18
2015-11-03 00:00:00,122.57
2015-11-04 00:00:00,122.0
2015-11-05 00:00:00,120.919998
2015-11-06 00:00:00,121.059998
2015-11-09 00:00:00,120.57
2015-11-10 00:00:00,116.769997
2015-11-11 00:00:00,116.110001
2015-11-12 00:00:00,115.720001
2015-11-13 00:00:00,112.339996
2015-11-16 00:00:00,114.18
2015-11-17 00:00:00,113.690002
2015-11-18 00:00:00,117.290001
2015-11-19 00:00:00,118.779999
2015-11-20 00:00:00,119.300003
2015-11-23 00:00:00,117.75
2015-11-24 00:00:00,118.879997
2015-11-25 00:00:00,118.029999
2015-11-27 00:00:00,117.809998
2015-11-30 00:00:00,118.300003
2015-12-01 00:00:00,117.339996
2015-12-02 00:00:00,116.279999
2015-12-03 00:00:00,115.199997
2015-12-04 00:00:00,119.029999
2015-12-07 00:00:00,118.279999
2015-12-08 00:00:00,118.230003
2015-12-09 00:00:00,115.620003
2015-12-10 00:00:00,116.169998
2015-12-11 00:00:00,113.18
2015-12-14 00:00:00,112.480003
2015-12-15 00:00:00,110.489998
2015-12-16 00:00:00,111.339996
2015-12-17 00:00:00,108.980003
2015-12-18 00:00:00,106.029999
2015-12-21 00:00:00,107.330002
2015-12-22 00:00:00,107.230003
2015-12-23 00:00:00,108.610001
2015-12-24 00:00:00,108.029999
2015-12-28 00:00:00,106.82
2015-12-29 00:00:00,108.739998
2015-12-30 00:00:00,107.32
2015-12-31 00:00:00,105.260002
2016-01-04 00:00:00,105.349998
2016-01-05 00:00:00,102.709999
2016-01-06 00:00:00,100.699997
2016-01-07 00:00:00,96.449997
2016-01-08 00:00:00,96.959999
2016-01-11 00:00:00,98.529999
2016-01-12 00:00:00,99.959999
2016-01-13 00:00:00,97.389999
2016-01-14 00:00:00,99.519997
2016-01-15 00:00:00,97.129997
2016-01-19 00:00:00,96.660004
2016-01-20 00:00:00,96.790001
2016-01-21 00:00:00,96.300003
2016-01-22 00:00:00,101.419998
2016-01-25 00:00:00,99.440002
2016-01-26 00:00:00,99.989998
2016-01-27 00:00:00,93.419998
