acousticness,artists,danceability,duration_ms,duration_minutes,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.99,['George Givot' 'Bill Thompson' 'Disney Studio Chorus'],0.195,162067.0,2.7011166666666666,0.28600000000000003,0.0,4vePE79zJShD1QIedYcEgn,0.358,5.0,0.281,-13.24,1.0,Bella Notte - Soundtrack,39.0,2000-01-01,0.036000000000000004,169.62400000000005,0.281,2000.0
0.96,["Da Vinci's Notebook"],0.594,223667.0,3.7277833333333334,0.28,0.0,7rTnBNV9MXeDf7OgGVERi2,0.0,9.0,0.14300000000000002,-12.082,1.0,Kingdom In the Sky,38.0,2000,0.0988,116.056,0.491,2000.0
0.985,['Frédéric Chopin' 'Idil Biret'],0.316,88467.0,1.47445,0.0349,0.0,6rjemuZ8zBQIz36tbqrPd7,0.8140000000000001,4.0,0.133,-20.164,1.0,24 Preludes Op. 28: No. 9 in E Major,45.0,2000-01-21,0.0625,78.458,0.0362,2000.0
0.979,['Roy Rogers'],0.65,172013.0,2.8668833333333335,0.202,0.0,3FUL2VqnKPvpuRLvUQozn1,0.000858,4.0,0.0713,-12.128,1.0,Don't Fence Me In,39.0,2000-01-01,0.0452,138.22299999999998,0.8440000000000001,2000.0
0.981,['George Frideric Handel' 'Cecilia Bartoli' 'Academy of Ancient Music' 'Christopher Hogwood'],0.198,285333.0,4.75555,0.0664,0.0,6xZGds6ClLaEPeyep1C8si,0.00476,4.0,0.129,-24.115,1.0,Rinaldo HWV 7a / Act 2: "Lascia ch'io pianga",48.0,2000-10-16,0.0698,175.541,0.0398,2000.0
0.96,['Howard Shore'],0.157,162733.0,2.712216666666667,0.124,0.0,7i0nvZRGgVqymOsRbJvQmi,0.768,3.0,0.0885,-18.094,0.0,The Great River,46.0,2001-11-19,0.0407,77.278,0.0343,2001.0
0.958,['John Debney'],0.202,203947.0,3.3991166666666666,0.0929,0.0,7qWIRNY83R89ZXJxjMqgIR,0.919,5.0,0.121,-20.185,1.0,The Princess Diaries Medley - Score,41.0,2001-01-01,0.0433,72.91,0.185,2001.0
0.991,['Yann Tiersen'],0.565,267733.0,4.4622166666666665,0.0559,0.0,6FRQ4HYndOhM4OlVt0Ou3L,0.536,10.0,0.0808,-16.409000000000002,0.0,Le Moulin,37.0,2001-04-23,0.0535,142.232,0.215,2001.0
0.953,['Rodrigo y Gabriela'],0.491,254933.0,4.248883333333334,0.299,0.0,23jaacZ4V3mdoMJYWrDI3n,0.8240000000000001,9.0,0.122,-9.819,1.0,30 De Marzo,44.0,2002-09-27,0.043,108.336,0.102,2002.0
0.952,['John Williams'],0.581,125973.0,2.09955,0.0249,0.0,4Fproek7uXgqMyUgCFJcWt,0.949,2.0,0.166,-24.104,1.0,Gilderoy Lockhart,44.0,2002-11-11,0.0376,93.356,0.245,2002.0
0.97,["Martin O'Donnell" 'Michael Salvatori'],0.111,213627.0,3.5604500000000003,0.198,0.0,1fLPmjAfhHjHcO6t98HN9W,0.957,4.0,0.222,-16.448,0.0,Opening Suite,43.0,2002-06-11,0.032,91.437,0.0262,2002.0
0.966,['John Williams'],0.12,199133.0,3.3188833333333334,0.0456,0.0,5yh0phgrkE0qQeWJs3x3hf,0.921,6.0,0.113,-24.199,0.0,Fawkes Is Reborn,44.0,2002-11-11,0.0383,89.648,0.0393,2002.0
0.965,['Johnny Cash'],0.6679999999999999,152693.0,2.5448833333333334,0.534,0.0,3NGzaY9pJjoMvP4gnnajGF,0.0379,5.0,0.109,-7.484,1.0,Devil's Right Hand,41.0,2003-01-01,0.0489,150.866,0.96,2003.0
0.989,['John Foxx' 'Harold Budd'],0.109,359680.0,5.994666666666666,0.00459,0.0,4Piypso6HAayTb3FwJIIaW,0.89,9.0,0.0796,-32.667,0.0,Subtext,46.0,2003-08-25,0.0338,70.122,0.0441,2003.0
0.99,['Philip Glass'],0.395,471840.0,7.864,0.0997,0.0,1NYElq76ajtGZWEOubEK8b,0.892,5.0,0.0877,-23.579,1.0,Orphée Suite - 6. Orphee's Return,44.0,2003-01,0.0433,127.275,0.0312,2003.0
0.983,['Mormon Tabernacle Choir' 'Orchestra at Temple Square' 'Craig Jessop'],0.16399999999999998,331400.0,5.5233333333333325,0.206,0.0,6BOgMI1pVONpiu2xkpMW2i,0.84,10.0,0.172,-21.148000000000003,1.0,Consider the Lilies,40.0,2003-05-06,0.0423,129.878,0.0537,2003.0
0.957,['Alicia Keys'],0.535,231653.0,3.8608833333333332,0.274,0.0,3VdLjuOdBfFHQ2TTCY7zKw,1.82e-05,7.0,0.155,-9.405,1.0,If I Ain't Got You - Piano & Vocal Version,55.0,2004-02-17,0.043,118.363,0.464,2004.0
0.986,['Ludovico Einaudi'],0.385,233467.0,3.891116666666667,0.0944,0.0,1NNrdT3dU1hHmyVSLdV7JO,0.8690000000000001,8.0,0.0994,-28.817,1.0,Dietro casa,43.0,2004,0.0581,103.808,0.0289,2004.0
0.951,['Ennio Morricone' 'Yo-Yo Ma' 'Roma Sinfonietta'],0.08900000000000001,211907.0,3.5317833333333337,0.18600000000000005,0.0,4AmXnLqtS15Mq2cjrnru96,0.921,4.0,0.0962,-17.285999999999998,1.0,Sergio Leone Suite: Deborah's Theme from "Once Upon a Time in America",44.0,2004,0.0388,85.2,0.0361,2004.0
0.996,['Joe Hisaishi'],0.411,71800.0,1.1966666666666665,0.0344,0.0,3Lsdp3mbD27MjxvTeFm0v3,0.924,7.0,0.118,-27.855,0.0,You're in Love,46.0,2004-11-19,0.0887,83.027,0.184,2004.0
0.991,['Wolfgang Amadeus Mozart' 'Marina Mescheriakova' 'Judith Halász' 'Michelle Breedt' 'Orsolya Safar' 'Gabriele Sima' 'Alexander Klinger' 'Michael Roider' 'Bo Skovhus' 'Peter Koves' 'Janusz Monarcha' 'Renato Girolami' 'Nicolaus Esterhazy Sinfonia' 'Michael Halasz'],0.322,165693.0,2.76155,0.0809,0.0,0TTNwVdKcuH9ATbqugYEAq,0.00243,10.0,0.175,-20.253,1.0,Le nozze di Figaro K. 492 Act II No. 12: Arietta - Voi che sapete,48.0,2004-05-08,0.0517,117.537,0.0947,2004.0
0.992,['Johann Sebastian Bach' 'Alexandre Tharaud'],0.354,253413.0,4.22355,0.0322,0.0,4a8dR8XKOBOMxUSr8UT58W,0.955,2.0,0.104,-27.492,0.0,Concerto en ré mineur BWV 974: II. Adagio,50.0,2005,0.0435,67.872,0.0638,2005.0
0.99,['Jim Brickman'],0.453,259627.0,4.327116666666667,0.16399999999999998,0.0,77jdFbKeyVqhNn8BmgRzdV,0.884,0.0,0.087,-15.722,1.0,Mary Poppins Medley,43.0,2005-01-01,0.0446,129.941,0.228,2005.0
0.991,['Fred Mollin'],0.315,184227.0,3.07045,0.0487,0.0,3qrMlhV4Re0GOv5PU7JfXD,0.951,6.0,0.113,-21.113000000000003,1.0,Golden Slumbers/Over the Rainbow - Instrumental,44.0,2005-01-01,0.0327,100.136,0.105,2005.0
0.986,['Fred Mollin'],0.184,247253.0,4.1208833333333335,0.0924,0.0,3rB2bdrGTsyRuqapUeOMz1,0.916,10.0,0.102,-16.866,1.0,Can You Feel the Love Tonight - Instrumental,44.0,2005-01-01,0.0357,166.082,0.202,2005.0
0.976,['Sibylle Baier'],0.5760000000000001,146627.0,2.4437833333333336,0.0941,0.0,2JIVtls9Jf9nAosUbFzbyw,0.000275,5.0,0.109,-14.713,0.0,Tonight,49.0,2006-01-01,0.0457,120.017,0.151,2006.0
0.968,['Sibylle Baier'],0.632,208107.0,3.46845,0.14,0.0,2ucFCqazVVhPKHDoaR73t8,0.00222,8.0,0.112,-14.665,1.0,I Lost Something in the Hills,49.0,2006-01-01,0.0355,117.496,0.146,2006.0
0.961,['Fernando Ortega'],0.229,337160.0,5.6193333333333335,0.158,0.0,1I1ShJC4B0kwSa1XVKy3zc,0.000323,7.0,0.0897,-12.428,0.0,Sing To Jesus,44.0,2006-10-24,0.0326,96.022,0.122,2006.0
0.956,['Jeremy Soule'],0.0674,281548.0,4.692466666666666,0.0267,0.0,4Qf4sunHJJz4581avJ07kX,0.947,3.0,0.11,-25.469,0.0,Minstrel's Lament,45.0,2006-03-20,0.0388,71.49,0.0344,2006.0
0.963,['Katherine Jenkins' 'Kiri Te Kanawa' 'Philharmonia Orchestra' 'Anthony Inglis'],0.32,230933.0,3.848883333333333,0.29100000000000004,0.0,11Er3qlX9yXQjhvHkmvcBD,0.0004570000000000001,11.0,0.102,-12.972,1.0,The Flower Duet (From "Lakmé"),53.0,2006-01-01,0.0394,102.281,0.0783,2006.0
0.96,['Slow Dancing Society'],0.556,374465.0,6.241083333333333,0.0612,0.0,0itMKInovica9ugQZRTx5p,0.903,6.0,0.0694,-24.556,1.0,A Song That Will Help You Remember to Forget,46.0,2006,0.0444,150.09,0.184,2006.0
0.992,['Kelvin Mockingbird'],0.28,583933.0,9.732216666666666,0.0225,0.0,4YPnMiG3qbVhQv4gqHhpJ3,0.509,4.0,0.0926,-26.537,0.0,Awakening Of The Beauty Within,42.0,2006-01-01,0.0433,68.081,0.0919,2006.0
0.97,['Raffi'],0.74,72413.0,1.2068833333333333,0.107,0.0,4qehtoeLFnk44kfO3m4LBQ,0.0591,0.0,0.16399999999999998,-15.48,1.0,Twinkle Twinkle Little Star,39.0,2006-01-01,0.0333,97.802,0.627,2006.0
0.971,['Jean Sibelius' 'Jian Wang' 'Göran Söllscher'],0.425,168787.0,2.8131166666666667,0.0333,0.0,4KEiSfnnR70F0Iz5Y9Hh3Y,0.9,7.0,0.106,-28.34,0.0,13 Pieces for Piano Op.76: 2. Etude,52.0,2007-01-01,0.0388,122.039,0.477,2007.0
0.989,['John K. Almeida' 'John K. Almeida Orchestra' 'Benny Rogers' 'Hawaiian Steel Guitar'],0.524,243413.0,4.056883333333333,0.106,0.0,7ddIIzmPVOs4s0yg6n4hzb,0.929,7.0,0.11,-17.024,1.0,Hawaiian Hula Dance - Instrumental,44.0,2008-09-01,0.0531,131.468,0.634,2008.0
0.988,['Ashana'],0.16899999999999998,514440.0,8.574000000000002,0.0976,0.0,3ghTZXvEH9V7ZEsaWc8QA3,0.976,0.0,0.102,-18.291,1.0,Heart of Gaia,51.0,2009-01-01,0.0443,75.664,0.0249,2009.0
0.955,['Scripture Lullabies'],0.208,264840.0,4.414,0.149,0.0,4IVb3KoePQ2Lc0f14yhzwC,0.000519,0.0,0.109,-14.437,1.0,Seek Ye First,43.0,2009-11-21,0.0334,134.832,0.07400000000000001,2009.0
0.982,['Nicholas Hooper'],0.28300000000000003,120773.0,2.0128833333333334,0.0575,0.0,2FnHMItLWhhPIxXeRC1lCe,0.952,0.0,0.115,-29.881,0.0,In Noctem,50.0,2009-07-14,0.0442,63.853,0.0362,2009.0
0.975,['Sounds for Life'],0.153,4270034.0,71.16723333333333,0.0792,0.0,605JTCltCe1IcqrGXQ294K,1.0,10.0,0.113,-23.962,0.0,Brown Noise for Sleep,42.0,2009-03-15,0.125,132.904,0.000537,2009.0
0.992,['Helios'],0.241,154733.0,2.578883333333333,0.0152,0.0,4xxIMjx6sNmRgJx7fJ7ihg,0.922,0.0,0.111,-23.109,1.0,Emancipation,47.0,2009-01-16,0.0401,73.218,0.0839,2009.0
0.977,['Pyotr Ilyich Tchaikovsky' 'Sir Simon Rattle' 'Berliner Philharmoniker'],0.442,145613.0,2.4268833333333335,0.116,0.0,06am46cX3Z6YlSsg0TyVHA,0.868,4.0,0.0862,-23.172,0.0,Tchaikovsky: The Nutcracker - Ballet Op. 71 Act 1: No. 2 March,51.0,2010-10-11,0.0412,151.064,0.511,2010.0
0.99,['Yiruma'],0.557,300413.0,5.006883333333334,0.0958,0.0,4qto2kJITIHyE086P4WtkU,0.872,8.0,0.145,-18.457,1.0,Kiss the Rain,56.0,2011-12-09,0.0542,112.819,0.202,2011.0
0.953,['Jeremy Soule'],0.107,226058.0,3.7676333333333334,0.21,0.0,1l7bKxkdTymsFbxWzsK3vw,0.8170000000000001,7.0,0.281,-18.282,0.0,The City Gates,52.0,2013-01-31,0.0388,91.227,0.0388,2013.0
0.979,['Glee Cast'],0.37,195440.0,3.2573333333333334,0.12,0.0,4Vbwap6K56bB5sYnBBD6GY,0.00154,10.0,0.0816,-12.637,1.0,Make You Feel My Love (Glee Cast Version),55.0,2013-10-15,0.0335,77.404,0.19,2013.0
0.968,['Brown Owl Plays'],0.51,131667.0,2.1944500000000002,0.0936,0.0,570PQwK8DJ0LgpomYlBTj0,3.44e-06,4.0,0.105,-13.742,1.0,Baa Baa Black Sheep,55.0,2014-12-23,0.051,80.866,0.26,2014.0
0.97,['Michael Cera'],0.292,186000.0,3.1,0.241,0.0,0XgRWgcs0Pcr9PSIdFWD4N,0.00989,6.0,0.105,-17.000999999999998,1.0,Clay Pigeons,50.0,2014-08-14,0.0428,172.175,0.441,2014.0
0.955,['Jack Johnson'],0.662,200360.0,3.3393333333333337,0.402,0.0,1vL5bZNsFWVYED96IgWEIM,0.0202,0.0,0.257,-8.503,1.0,Seasick Dream,57.0,2015-12-01,0.0414,116.296,0.403,2015.0
0.991,['Gabriel Fauré' 'Yo-Yo Ma'],0.187,160227.0,2.67045,0.0306,0.0,05yzhEWkmVXiigqWfcNTQS,0.968,5.0,0.0979,-27.399,0.0,Après un rêve Op. 7 No. 1,57.0,2015-09-18,0.0404,96.639,0.036000000000000004,2015.0
0.987,['Aisha Badru'],0.484,152960.0,2.5493333333333337,0.149,0.0,6sFLeTTehG9M2nmZ3jKJ1p,0.00811,0.0,0.111,-14.991,1.0,Waiting Around - Acoustic,58.0,2015-03-10,0.0372,144.589,0.123,2015.0
0.987,['Ari Naman'],0.401,96833.0,1.6138833333333333,0.006409999999999999,0.0,230wJHD5YU7cSDWjyWWcoD,0.904,5.0,0.106,-24.556,0.0,Becoming Aware,60.0,2016-11-02,0.0459,69.241,0.303,2016.0
0.966,['Sleeping At Last'],0.513,192571.0,3.2095166666666666,0.183,0.0,0dDdc2ugBXcZkO00xvR6wZ,0.0,2.0,0.327,-10.249,1.0,Rainbow Connection,57.0,2016-11-04,0.0407,107.18,0.266,2016.0
0.994,['Michael Penny'],0.298,189713.0,3.1618833333333334,0.0037,0.0,3mBy5mXHvUJ7sRr9Bz7zK9,0.932,4.0,0.102,-30.052,1.0,Nocturne,63.0,2017-05-11,0.0386,70.806,0.134,2017.0
0.996,['Michael Penny'],0.639,113571.0,1.89285,0.0291,0.0,4SZbG1h04TXi6e9JOyjY1z,0.97,1.0,0.101,-27.109,1.0,Ida's Summer Song,64.0,2017-05-11,0.0646,74.673,0.43,2017.0
0.994,['Elskavon'],0.249,155250.0,2.5875,0.00248,0.0,5hAsWMGQXBjDjYMoIlP9Ak,0.931,2.0,0.118,-30.501,1.0,Soft Night,66.0,2018-08-10,0.036000000000000004,73.601,0.0788,2018.0
0.992,['Julius Aston'],0.268,173697.0,2.89495,0.0058,0.0,2pypBNUUzViaP7Dswi9zpF,0.929,10.0,0.124,-31.607,1.0,A Clear Mind,65.0,2018-05-08,0.0466,69.709,0.126,2018.0
0.964,['Joji'],0.5770000000000001,126312.0,2.1052,0.387,1.0,0baNzeUcPQnQSagpe8T0mD,0.705,7.0,0.208,-8.607000000000001,1.0,worldstar money (interlude),62.0,2018-02-14,0.274,146.565,0.459,2018.0
0.969,['Floriscope'],0.419,175083.0,2.91805,0.0168,0.0,45HRj3YdVgAOLbkSRiJ4l3,0.939,0.0,0.111,-26.478,0.0,Floriscope,65.0,2018-11-25,0.0379,63.238,0.278,2018.0
0.953,['Adam Melchor'],0.493,216000.0,3.6,0.284,0.0,2VvTMIXG760UiG9OSiFt9j,0.007390000000000002,2.0,0.151,-12.815,1.0,Real Estate,63.0,2018-12-04,0.0309,79.959,0.199,2018.0
0.992,['Oliver Évilo'],0.21,178402.0,2.9733666666666663,0.00385,0.0,1tQKUYjY3h950XByYm0ZAf,0.95,9.0,0.0738,-37.141,0.0,Jupiter Sunrise,66.0,2019-10-29,0.0348,107.116,0.114,2019.0
0.971,['S.A. Karl'],0.127,216097.0,3.6016166666666667,0.0815,0.0,2BNIB51vC5Xf4s14N57VTH,0.956,9.0,0.105,-21.016,1.0,Wren,64.0,2019-08-09,0.0401,75.115,0.0535,2019.0
0.992,['Clifford Solum'],0.196,191250.0,3.1875,0.027000000000000003,0.0,45nNKzH7nKMfyFhUUqdyGY,0.799,7.0,0.102,-29.634,1.0,Decumbent,63.0,2019-12-13,0.0491,133.866,0.0359,2019.0
0.986,['Steve Mokwebe'],0.326,130192.0,2.1698666666666666,0.00891,0.0,6RMjZgsE9IcQZqubTzLtDs,0.934,0.0,0.111,-24.103,1.0,It Ends with Us,66.0,2019-01-02,0.0518,69.79,0.299,2019.0
0.96,['Devansh Tushar'],0.163,178823.0,2.9803833333333336,0.0145,0.0,1khJhtT78fpUbjiZCH1rLV,0.951,2.0,0.0917,-29.97300000000001,1.0,Endless Nights,63.0,2019-06-14,0.0508,131.10299999999998,0.039,2019.0
0.967,['Boxout'],0.4970000000000001,80842.0,1.3473666666666666,0.349,0.0,7gZDMiW9u6N3UIgBzbdUFU,0.037000000000000005,9.0,0.228,-8.749,0.0,I Just Want to Be the One You Love,65.0,2019-06-14,0.0877,140.55100000000002,0.251,2019.0
0.996,['Elsa Greeve'],0.212,177250.0,2.9541666666666666,0.007490000000000002,0.0,4CVtPhfKMyA8ST6ZQhJvZY,0.931,2.0,0.0761,-29.575,0.0,Catastrophically in love with you,67.0,2019-10-11,0.0352,71.061,0.0985,2019.0
0.968,['Intentional Vibes'],0.0797,226364.0,3.7727333333333335,0.032,0.0,37bWNUTzhM1DvYyOEXY0rC,0.977,5.0,0.364,-28.533,1.0,...There You Are!,64.0,2019-02-21,0.0464,62.399,0.0715,2019.0
0.988,['Donald Beaudoin'],0.067,192500.0,3.2083333333333335,0.0346,0.0,1nIVZg8EmaIZD5FuJ5nOuw,0.939,7.0,0.122,-29.992,1.0,Boötes,62.0,2019-09-27,0.0535,71.583,0.0395,2019.0
0.963,['Yonder Dale'],0.142,162625.0,2.7104166666666667,0.0412,0.0,63yQS5uf762DJHLssPlrNw,0.813,8.0,0.129,-22.866,1.0,Tidal Flow,68.0,2019-11-08,0.0466,67.3,0.0369,2019.0
0.987,['Leah Day'],0.18600000000000005,178000.0,2.966666666666667,0.0113,0.0,6JMuZsTQprhBrbywStSwer,0.963,10.0,0.1,-36.853,0.0,Snowdonia,66.0,2019-10-18,0.0388,64.657,0.154,2019.0
0.995,['Andrew Witzinger'],0.669,116835.0,1.94725,0.0252,0.0,47hPOcAbwkZJLRK5XFZouA,0.96,7.0,0.0969,-25.674,1.0,Rockabye Baby,68.0,2020-02-13,0.104,131.293,0.828,2020.0
0.993,['Stephan Moccio'],0.458,171213.0,2.85355,0.00701,0.0,3pJnfyKoVePwVmljB6Wun1,0.948,8.0,0.102,-34.755,1.0,Sea Change,68.0,2020-05-15,0.0438,118.444,0.0939,2020.0
0.977,['Yonatan Awate'],0.204,161500.0,2.691666666666667,0.00988,0.0,6CtgSHDxivSLqi4vjYCUs8,0.754,7.0,0.0974,-33.749,1.0,Continuation,68.0,2020-02-07,0.0435,69.683,0.0746,2020.0
0.984,['Lisa Gerrard' 'Gavin Greenaway' 'The Lyndhurst Orchestra'],0.25,63267.0,1.05445,0.0339,0.0,0t8BbIcYYG0aICc1YEPWdd,0.856,2.0,0.104,-33.147,1.0,The Wheat,42.0,2000-04-25,0.0363,84.191,0.0742,2000.0
0.958,['Jerry Bryant' 'Starboard Mess'],0.618,192293.0,3.2048833333333335,0.0978,0.0,7w7B0C7kT6CWLPGb0i4ArG,0.0,1.0,0.297,-15.390999999999998,1.0,Don't Forget Your Old Shipmate,38.0,2000,0.315,173.951,0.5870000000000001,2000.0
0.978,['Bob Myers'],0.251,176253.0,2.93755,0.321,0.0,30gRmzQoIlLxWwJcXYFFaN,0.901,5.0,0.0685,-8.18,1.0,What a Friend We Have in Jesus,37.0,2001-06-01,0.0301,91.447,0.208,2001.0
0.994,['Yiruma'],0.434,132400.0,2.2066666666666666,0.0872,0.0,09shqcvMsLb6qDNtf9fdAd,0.938,0.0,0.081,-23.049,1.0,Dream A Little Dream Of Me,44.0,2001-11-27,0.045,78.282,0.0695,2001.0
0.965,['Vienna Teng'],0.633,233467.0,3.891116666666667,0.14300000000000002,0.0,6anScmEgi2LUoGRD9PpFVu,1.11e-05,11.0,0.109,-15.375,1.0,Lullabye for a Stormy Night,39.0,2002-11-05,0.0375,114.131,0.382,2002.0
0.995,['Erik Satie' 'Jean-Yves Thibaudet'],0.371,274560.0,4.576,0.00246,0.0,5SZ47jchNPq4i4dhpcNPdA,0.963,5.0,0.0895,-31.159,0.0,Gnossiennes: No. 1 - Lent,46.0,2002-01-01,0.0565,73.543,0.163,2002.0
0.973,['The Red Army Choir'],0.444,161520.0,2.692,0.5720000000000001,0.0,3TWlCopR57fPQ0Tgn6LOlB,0.0,4.0,0.358,-7.24,0.0,The Red Army Is The Strongest,36.0,2002-06-25,0.0409,111.655,0.544,2002.0
0.973,['Enaid'],0.14800000000000002,280467.0,4.674449999999999,0.316,0.0,4FZqRi5EvjdMooumrDukbk,0.7509999999999999,5.0,0.184,-11.847,1.0,The Spirit of Excalibur,43.0,2002-02-19,0.0364,83.875,0.0592,2002.0
0.992,['Howard Shore' 'Renée Fleming'],0.123,143733.0,2.39555,0.015,0.0,5r04nCsGXiTBsyd0yBys7j,0.706,0.0,0.1,-25.37,1.0,The Eagles (feat. Renée Fleming),45.0,2003-11-24,0.0436,96.838,0.0365,2003.0
0.966,['Thomas Newman'],0.275,57520.0,0.9586666666666667,0.115,0.0,099QlSujdXkd9DCwAh2fgX,0.96,2.0,0.1,-18.861,1.0,Field Trip,42.0,2003-05-20,0.0346,85.49700000000001,0.155,2003.0
0.972,['Howard Shore'],0.241,84307.0,1.4051166666666668,0.0115,0.0,6BEkaQDf8HOBD8woRzSmIH,0.662,9.0,0.0852,-33.576,0.0,Éowyn's Dream,45.0,2003-11-24,0.0412,59.353,0.0374,2003.0
0.992,['Wolfgang Amadeus Mozart' 'Alfred Brendel'],0.292,494000.0,8.233333333333333,0.14,0.0,58VVEDJ8NK12UqV0bApBzn,0.91,5.0,0.1,-22.971,1.0,Piano Sonata No.15 In F K.533/494: 1. Allegro K.533 - 2002 Recording,47.0,2003-01-01,0.036000000000000004,85.169,0.443,2003.0
0.97,['Mormon Tabernacle Choir' 'Orchestra at Temple Square' 'Craig Jessop'],0.102,211027.0,3.5171166666666664,0.222,0.0,6szVwCHjicg6tQktCvFwmZ,0.883,11.0,0.287,-18.012999999999995,1.0,For the Beauty of the Earth,39.0,2003-05-06,0.0387,90.408,0.152,2003.0
0.953,['Ludwig van Beethoven' 'Sir Simon Rattle' 'Wiener Philharmoniker'],0.389,211600.0,3.5266666666666664,0.122,0.0,4ySqdQH0bhSzuGbBjeJrQm,0.489,2.0,0.0538,-22.312,1.0,Beethoven: Symphony No. 2 in D Major Op. 36: III. Scherzo. Allegro,45.0,2003,0.0448,153.201,0.586,2003.0
0.994,['Maurice Ravel' 'Alexandre Tharaud'],0.275,342680.0,5.711333333333333,0.0036,0.0,7MjEk3ha3TdVVfeYryOIAq,0.936,4.0,0.0646,-32.675,0.0,Pavane pour une infante défunte,44.0,2003,0.0592,62.969,0.154,2003.0
0.964,['Susumu Yokota'],0.515,239053.0,3.9842166666666667,0.485,0.0,0PH2KcNZfDYIPGDVjuzxGW,0.823,10.0,0.115,-11.303,0.0,blue sky and yellow sunflower,44.0,2004-10-27,0.0323,91.185,0.2,2004.0
0.985,['Ennio Morricone' 'Yo-Yo Ma' 'Roma Sinfonietta'],0.163,108987.0,1.81645,0.14400000000000002,0.0,393qU26zNVIQNzdBxWQPek,0.88,2.0,0.113,-17.159000000000002,1.0,Giuseppe Tornatore Suite: Playing Love from "The Legend of 1900",43.0,2004,0.0381,80.402,0.0722,2004.0
0.991,['Scott Joplin' 'Alexander Peskanov'],0.406,189907.0,3.165116666666667,0.226,0.0,4AE032Y0x1WPOi5CsmggnU,0.882,8.0,0.245,-22.866,1.0,Maple Leaf Rag,44.0,2004-07-28,0.0477,116.267,0.937,2004.0
0.982,['Jon Brion'],0.498,62600.0,1.0433333333333334,0.377,0.0,7LYeytL8R2fuqnsW1s0k86,0.938,1.0,0.107,-19.858,1.0,Phone Call - Score,43.0,2004-01-01,0.0474,126.252,0.545,2004.0
0.992,['John Cage' 'Herbert Henck'],0.208,768173.0,12.802883333333334,0.00643,0.0,3OzNi0pIuKw2TislAAD83I,0.935,2.0,0.0849,-44.347,0.0,In A Landscape,46.0,2005-06-06,0.0433,66.289,0.476,2005.0
0.954,['Daniel Lanois'],0.371,111733.0,1.8622166666666666,0.0689,0.0,0MPgkoIlmnaSH5VYDMpSNe,0.912,2.0,0.116,-23.376,1.0,Desert Rose,44.0,2005-07-12,0.0348,138.599,0.129,2005.0
0.96,['Elizabeth Mitchell'],0.487,148213.0,2.4702166666666665,0.223,0.0,5mdDzJBkQ7Gz7ePDCB397w,0.007109999999999998,0.0,0.121,-17.7,0.0,Little Bird Little Bird,43.0,2006-08-29,0.3670000000000001,175.357,0.6409999999999999,2006.0
0.98,['Steven Sharp Nelson'],0.145,492547.0,8.209116666666667,0.123,0.0,26mv7c5urNef5nPsSnavq3,0.932,1.0,0.084,-18.949,1.0,Clair De Lune,43.0,2006-01-01,0.041,61.782,0.0379,2006.0
0.989,['Wolfgang Amadeus Mozart' 'Imogen Cooper' 'Royal Northern Sinfonia'],0.208,417680.0,6.961333333333333,0.0133,0.0,7ogqidU5KkUWxRDgWwRkVt,0.919,6.0,0.234,-28.63300000000001,0.0,Concerto for Piano and Orchestra No. 23 in A major: II. Adagio,50.0,2006-10-01,0.0362,85.135,0.0397,2006.0
0.964,['Jim Sturgess'],0.327,64320.0,1.0719999999999998,0.0986,0.0,3jzzpIMxy4AqdjuJyARWKc,0.0,0.0,0.091,-14.667,1.0,Girl,44.0,2007-01-01,0.0469,74.851,0.272,2007.0
0.968,['Evan Rachel Wood'],0.474,156813.0,2.6135499999999996,0.0663,0.0,0gd3hRBQAEAw096YOcUrmR,4.73e-06,7.0,0.142,-17.908,1.0,If I Fell,44.0,2007-01-01,0.0353,79.217,0.11,2007.0
0.99,['David Tolk'],0.317,193680.0,3.228,0.141,0.0,5QUMpl8wzwAe38sytydjpR,0.883,2.0,0.102,-16.250999999999998,1.0,Grace,45.0,2008-01-01,0.0372,123.534,0.228,2008.0
0.961,['Dean Evenson' 'Jonathan Kramer' 'Scott Huckabay'],0.274,452227.0,7.537116666666666,0.119,0.0,0I6tw6cWhpgkofPOkOzvDN,0.977,2.0,0.112,-21.896,0.0,Sacral Chakra - Creative Union,48.0,2008-06-10,0.0307,59.786,0.0552,2008.0
0.958,['Deepak Chopra' 'Adam Plack'],0.531,131960.0,2.1993333333333336,0.114,0.0,1rXs2fgby8yhqUEW9tLk0H,0.00159,0.0,0.115,-20.792,1.0,Acceptance,46.0,2008-10-07,0.118,80.418,0.147,2008.0
0.995,['Johann Sebastian Bach' 'Anne Queffélec'],0.298,209600.0,3.493333333333333,0.0357,0.0,0p6eXDSAFhKm9CB192DLeB,0.8640000000000001,7.0,0.123,-31.271,1.0,Choral "Jesu meine Freude" de la Cantate "Herz und Mund Tat und Leben" en sol majeur BWV 147,52.0,2009-01-27,0.0403,67.197,0.425,2009.0
0.979,['Scripture Lullabies'],0.462,170613.0,2.84355,0.0893,0.0,2bweRNFhi8M6fkVPBAPF5X,0.765,5.0,0.103,-17.761,1.0,Precious Life (Instrumental),43.0,2009-11-21,0.0315,98.001,0.111,2009.0
