1024,Jean-Claude,Reubi,Uni Bern,UBE,Bern,NA,Yde Foundation Kopenhagen,Pharma & health
1025,Emmanuel,Rey,ETH Lausanne,EPF,Lausanne,Associé et partenaire d'un bureau d'architecture et d'urbanisme,"Bauart Architekten und Planer AG, Bern","Industry, construction & agriculture"
1026,Emmanuel,Rey,ETH Lausanne,EPF,Lausanne,Membre du comité d'une association à but non lucratif,"Association Ecoparc, Neuchâtel","Energy, environment & mobility"
1027,Emmanuel,Rey,ETH Lausanne,EPF,Lausanne,Membre du conseil d'administration,"Bauart Architekten und Planer Holding AG, Bern","Industry, construction & agriculture"
1028,Cyrill P.,Rigamonti,Uni Bern,UBE,Bern,NA,Hans-Sigrist-Stiftung,Education & research
1029,Andrea,Rinaldo,ETH Lausanne,EPF,Lausanne,Board Member,European Professional Club Rugby (CH),"Society, Social, Culture & Sports"
1030,Andrea,Rinaldo,ETH Lausanne,EPF,Lausanne,Board Member,Federazione italiana Rubgy (IT),"Society, Social, Culture & Sports"
1031,Andrea,Rinaldo,ETH Lausanne,EPF,Lausanne,"Chair of hydraulic constructions, part-time (10%)","Università di Padova, Italie",Education & research
1032,Andrea,Rinaldo,ETH Lausanne,EPF,Lausanne,"Secretary, Class of Sciences","Istituto Veneto di Scienze, Lettere e Arti (IT)",Education & research
1033,Leonid,Rivkin,ETH Lausanne,EPF,Lausanne,CERN Scientific Policy Committee,"CERN Council, Genève",Education & research
1034,Leonid,Rivkin,ETH Lausanne,EPF,Lausanne,Interim Chair of the International Collaboration Board of the Future Circular Collider (FCC) study,"CERN, Genève",Education & research
1035,Leonid,Rivkin,ETH Lausanne,EPF,Lausanne,"IRFU Scientific Council, CEA","Irfu, CEA, Gif sur Yvette, France",Education & research
1036,Leonid,Rivkin,ETH Lausanne,EPF,Lausanne,MAX IV Machine Advisory Committee,"MAXIV Laboratory, Lund, Sweden",Education & research
1037,Leonid,Rivkin,ETH Lausanne,EPF,Lausanne,"Scientific Committee, Frascati INFN National Laboratories","INFN, Italie",Education & research
1038,Thomas,Rizzo,ETH Lausanne,EPF,Lausanne,Panel Chair for ERC PE4 panel,"ERC, Brussels",Education & research
1039,Vito,Roberto,Uni St. Gallen,USG,Saint Gallen,Konsulent,Baker & McKenzie,"Consulting, public relations, legal & trust"
1040,Vito,Roberto,Uni St. Gallen,USG,Saint Gallen,Stiftungsrat,HSG Stiftung,Education & research
1041,Vito,Roberto,Uni St. Gallen,USG,Saint Gallen,Verwaltungsratspräsident,Precious Capital AG,Financial industry & insurances
1042,Johan Olof Anders,Robertsson,ETH Zürich,ETH,Zurich,Geschäftsführer,Robertsson Industrial Geoscience Innovation GmbH,"Industry, construction & agriculture"
1043,Ivan,Rodriguez,Uni Genf,UGE,Geneva,Membre du comité,Gensuisse,"Society, Social, Culture & Sports"
1044,Ivan,Rodriguez,Uni Genf,UGE,Geneva,Membre du comité,Wright Foundation,"Society, Social, Culture & Sports"
1045,Peter,Rohner,Uni St. Gallen,USG,Saint Gallen,«Pate» für Jungunternehmer,Startnetzwerk Thurgau,"Commerce, trade & services"
1046,Peter,Rohner,Uni St. Gallen,USG,Saint Gallen,Mitglied des Investment Committee,IST Funds Swiss Healthcare Loans,Financial industry & insurances
1047,Peter,Rohner,Uni St. Gallen,USG,Saint Gallen,Stiftungsrat,International School Schaffhausen ISSH,Education & research
1048,Peter,Rohner,Uni St. Gallen,USG,Saint Gallen,Verwaltungsratspräsident,BEG & Partners AG,"Consulting, public relations, legal & trust"
1049,Peter,Rohner,Uni St. Gallen,USG,Saint Gallen,Verwaltungsratspräsident,BEG Business Engineering Group AG,"Consulting, public relations, legal & trust"
1050,Peter,Rohner,Uni St. Gallen,USG,Saint Gallen,Verwaltungsratspräsident,BEG Management AG,"Consulting, public relations, legal & trust"
1051,Peter,Rohner,Uni St. Gallen,USG,Saint Gallen,Vorstand,IHK Industrie- und Handelskammer Thurgau,"Commerce, trade & services"
1052,Stephan,Rohr,Uni Bern,UBE,Bern,NA,"Dr. Josef Steiner Cancer Research Foundation, Präsident",Pharma & health
1053,Pascal,Roman,Uni Lausanne,ULA,Lausanne,Mandat,CHUV,Pharma & health
1054,Ursula,Röthlisberger,ETH Lausanne,EPF,Lausanne,"Associate Editor, American Chemical Society Journal Journal of Chemical Theory and Computation","American Chemical Society, Washington, USA",Education & research
1055,Ursula,Röthlisberger,ETH Lausanne,EPF,Lausanne,Head of the sub panel Life Sciences of the PRACE Access Committee,"PRACE AISBL, Brussels, Belgium",Education & research
1056,Ursula,Röthlisberger,ETH Lausanne,EPF,Lausanne,Member of the Board,Chemical Physics Letters - Elsevier,Media & communication
1057,Ursula,Röthlisberger,ETH Lausanne,EPF,Lausanne,Member of the Editorial Board,"Journal of Physics D: Applied Physics, UK",Media & communication
1058,Ursula,Röthlisberger,ETH Lausanne,EPF,Lausanne,Member of the Scientific Advisory Committee as part of the selection of CECAM workshop annual program,"Centre Européen de Calcul Atomique et Moléculaire (CECAM), Lausanne, CH",Education & research
1059,Ursula,Röthlisberger,ETH Lausanne,EPF,Lausanne,Panel member for the ERC Starting grant 2014 PE4,"European Research Council, Brussels, Belgium",Education & research
1060,Philipp,Rudolf von Rohr,ETH Zürich,ETH,Zurich,Stiftungsrat,André und Hedy Knoll-Spring Stiftung,Education & research
1061,Thomas,Rudolph,Uni St. Gallen,USG,Saint Gallen,Verwaltungsrat,McOptik,"Commerce, trade & services"
1062,Thomas,Rudolph,Uni St. Gallen,USG,Saint Gallen,Verwaltungsrat,Migros,"Commerce, trade & services"
1063,Thomas,Rudolph,Uni St. Gallen,USG,Saint Gallen,Verwaltungsrat,Otto's,"Commerce, trade & services"
1064,Curzio,Rüegg,Uni Freiburg,UFR,Fribourg,Mitglied der Wissenschaftlichen Kommission,Krebsliga Schweiz,Pharma & health
1065,Johannes,Rüegg-Stürm,Uni St. Gallen,USG,Saint Gallen,Verwaltungsratspräsident,Raiffeisen Schweiz,Financial industry & insurances
1066,Alfred,Rufer,ETH Lausanne,EPF,Lausanne,Conseil scientifique,"Enairys PSE, Lausanne","Energy, environment & mobility"
1067,Alfred,Rufer,ETH Lausanne,EPF,Lausanne,Conseil scientifique,"Imperix SA, Sion","Energy, environment & mobility"
1068,Alfred,Rufer,ETH Lausanne,EPF,Lausanne,Expertise,"AERES, Paris",Education & research
1069,Alfred,Rufer,ETH Lausanne,EPF,Lausanne,Expertise,"ANR, Paris",Education & research
1070,Alfred,Rufer,ETH Lausanne,EPF,Lausanne,Expertise,"Ministère de la Recherche, Paris",Education & research
1071,Alfred,Rufer,ETH Lausanne,EPF,Lausanne,Membre du Comité Electrosuisse,Electrosuisse,"Commerce, trade & services"
1072,Flemming,Ruud,Uni St. Gallen,USG,Saint Gallen,Professor,Norwegian Business School,Education & research
1073,Peter,Ryser,ETH Lausanne,EPF,Lausanne,Administrateur vice-président,"Sensile Technologies SA, Morges","Industry, construction & agriculture"
1074,Peter,Ryser,ETH Lausanne,EPF,Lausanne,associé gérant président (dès le 03.11.2014),"Sinartis Sàrl, Le Mont-sur-Lausanne",Technology
1075,Peter,Ryser,ETH Lausanne,EPF,Lausanne,Gérant entreprise personnel,"Rycons GmbH, Stäfa","Consulting, public relations, legal & trust"
1076,Peter,Ryser,ETH Lausanne,EPF,Lausanne,Membre de la commission de la formation et de la recherche,"Economiesuisse, Zürich","Commerce, trade & services"
1077,Peter,Ryser,ETH Lausanne,EPF,Lausanne,Non-executive director,"Cranes Sofrwares International Limited, India",Technology
1078,Martin O.,Saar,ETH Zürich,ETH,Zurich,Geschäftsführer,Geofluidics LLC,"Industry, construction & agriculture"
1079,Ian,Sanders,Uni Lausanne,ULA,Lausanne,Mandat,Schweizerischer Nationalfonds (SNF),Education & research
1080,Maria del Carmen,Sandi Perez,ETH Lausanne,EPF,Lausanne,"Associate Editor, Frontiers in Behavioral Neuroscience","Frontiers, EPFL Innovation Park, Lausanne",Education & research
1081,Maria del Carmen,Sandi Perez,ETH Lausanne,EPF,Lausanne,Consulting,"Amazentis, Ecublens",Technology
1082,Maria del Carmen,Sandi Perez,ETH Lausanne,EPF,Lausanne,Review Editor,"eNeuro, Society for Neuroscience, USA",Education & research
1083,Maria del Carmen,Sandi Perez,ETH Lausanne,EPF,Lausanne,Scientific Advisory Board Member,"LabEx Brain, Université de Bordeaux, France",Education & research
1084,Maria del Carmen,Sandi Perez,ETH Lausanne,EPF,Lausanne,Scientific Advisory Board Member,"Leibniz Institute for Neurobiology, LIN, Magdeburg, Germany",Education & research
1085,Jean-Louis,Scartezzini,ETH Lausanne,EPF,Lausanne,EIRP Projects Evaluation Panel,"BCA, Singapore",Not classifiable
1086,Jean-Louis,Scartezzini,ETH Lausanne,EPF,Lausanne,IPCC Working group III (mitigation),"PROCLIM/SCNAT, Berne","Energy, environment & mobility"
1087,Jean-Louis,Scartezzini,ETH Lausanne,EPF,Lausanne,VELUX Foundation Workshop,"VELUX Stiftung, Zurich",Education & research
1088,Dirk,Schäfer,Uni St. Gallen,USG,Saint Gallen,Partner,Detecon (Schweiz) AG,"Consulting, public relations, legal & trust"
1089,Dirk,Schäfer,Uni St. Gallen,USG,Saint Gallen,Unternehmensberater,Selbständig,Not classifiable
1090,Kuno,Schedler,Uni St. Gallen,USG,Saint Gallen,Präsident,Compass Alters- und Pflegeverein,Pharma & health
1091,Kuno,Schedler,Uni St. Gallen,USG,Saint Gallen,Stiftungsrat,Schweizer Paraplegiker Stiftung,Pharma & health
1092,Kuno,Schedler,Uni St. Gallen,USG,Saint Gallen,Verwaltungsratspräsident,Schweizer Paraplegiker Forschung,Pharma & health
1093,Markus,Schefer,Uni Basel,UBA,Basel,Mitglied des Kontrollorgans über den Staatsschutz,Kanton Basel-Stadt,"Politics, administration, justice system & security sector"
1094,Frank,Scheffold,Uni Freiburg,UFR,Fribourg,Verwaltungsratspräsident,LS Instruments AG,"Industry, construction & agriculture"
1095,Laurent,Schild,Uni Lausanne,ULA,Lausanne,Mandat,Swissmedic,Pharma & health
1096,Benjamin,Schindler,Uni St. Gallen,USG,Saint Gallen,Ersatzmitglied der Rekurskommission,Evangelisch-reformierte Landeskirche beider Appenzell,"Society, Social, Culture & Sports"
1097,Benjamin,Schindler,Uni St. Gallen,USG,Saint Gallen,Ersatzrichter,"Staatsgerichtshof, Fürstentum Liechtenstein","Politics, administration, justice system & security sector"
1098,Benjamin,Schindler,Uni St. Gallen,USG,Saint Gallen,Mitglied des Kuratoriums des Universitätspfarramts,Evangelisch-reformierte Kirche des Kantons St. Gallen,"Society, Social, Culture & Sports"
1099,Benjamin,Schindler,Uni St. Gallen,USG,Saint Gallen,Mitglied Kommission für Planung und Gemeindeentwicklung,Gemeinde Speicher AR,"Politics, administration, justice system & security sector"
1100,Benjamin,Schindler,Uni St. Gallen,USG,Saint Gallen,Offizier Recht und Konventionen,"Schweizerische Armee, Armeestab","Politics, administration, justice system & security sector"
1101,Benjamin,Schindler,Uni St. Gallen,USG,Saint Gallen,Vierzehner,Zunft zur Meisen (Zürich),"Commerce, trade & services"
1102,Benjamin,Schindler,Uni St. Gallen,USG,Saint Gallen,Vizepräsident des Stiftungsrats,Peter Häberle-Stiftung an der Universität St. Gallen,Education & research
1103,Benjamin,Schindler,Uni St. Gallen,USG,Saint Gallen,Vorstandsmitglied,Schweizerischer Juristenverein,"Commerce, trade & services"
1104,Benjamin,Schindler,Uni St. Gallen,USG,Saint Gallen,Vorstandsmitglied,St. Galler Juristenverein,"Commerce, trade & services"
1105,Anton,Schleiss,ETH Lausanne,EPF,Lausanne,"Beratung, vidange de fonds - surélévation du barrage Cambambe, Angola","Stucky SA, Renens","Commerce, trade & services"
1106,Anton,Schleiss,ETH Lausanne,EPF,Lausanne,"Beratung, Wasserkraftwerk Chippis VS","FMV SA, Sion","Energy, environment & mobility"
1107,Anton,Schleiss,ETH Lausanne,EPF,Lausanne,"Expertise Druckstollen, Xe-Pian Xe-Namnoy, Laos","SK Engineering & Constructions, South Korea","Commerce, trade & services"
1108,Anton,Schleiss,ETH Lausanne,EPF,Lausanne,"Panel of experts, Haraz Dam & HPP","Mahab Ghoods, Theran, Iran","Consulting, public relations, legal & trust"
1109,Anton,Schleiss,ETH Lausanne,EPF,Lausanne,Prüfung Bauvorhaben Linth 2015,"Basler & Hofmann, Esslingen","Commerce, trade & services"
1110,Anton,Schleiss,ETH Lausanne,EPF,Lausanne,Schiedsgericht Nant de Dranse,"Nant de Dranse SA, Martigny","Commerce, trade & services"
1111,Fritz,Schlunegger,Uni Bern,UBE,Bern,NA,Bretscher Stiftung,Education & research
1112,Arno,Schlüter,ETH Zürich,ETH,Zurich,Mitglied des Nachhaltigkeitsbeirats,Herzog Kull Group,"Consulting, public relations, legal & trust"
1113,Arno,Schlüter,ETH Zürich,ETH,Zurich,VR-Mandat,keoto AG,"Industry, construction & agriculture"
1114,Hato,Schmeiser,Uni St. Gallen,USG,Saint Gallen,Beratungstätigkeiten für Mitglieder,I.VW-Forschungskreis,Education & research
1115,Hato,Schmeiser,Uni St. Gallen,USG,Saint Gallen,Präsident,European Group of Risk and Insurance Economist EGRIE,Education & research
1116,Matthias,Schmidt,Uni Basel,UBA,Basel,Mitglied des Stiftungsrates,"Ernst Krenek Privatstiftung, Krems, Österreich","Society, Social, Culture & Sports"
1117,Peter,Schneemann,Uni Bern,UBE,Bern,NA,CIHA,Not classifiable
1118,Peter,Schneemann,Uni Bern,UBE,Bern,NA,Kiefer Hablitzel Stiftung,"Society, Social, Culture & Sports"
1119,Olivier,Schneider,ETH Lausanne,EPF,Lausanne,Administrateur,"Coopérative St-Thomas, Lausanne","Society, Social, Culture & Sports"
1120,Olivier,Schneider,ETH Lausanne,EPF,Lausanne,Membre du conseil du CERN,"SEFRI, CERN, Genève",Education & research
1121,Olivier,Schneider,ETH Lausanne,EPF,Lausanne,Président de l'association CHIPP,Swiss Institute of Particle Physics (CHIPP),Education & research
1122,Olivier,Schneider,ETH Lausanne,EPF,Lausanne,"Vice-président du Conseil paroissial, Ecublens-St.Sulpice","EERV, paroisse d'Ecublens-St.Sulpice, Ecublens","Society, Social, Culture & Sports"
1123,Tobias,Schneider,ETH Lausanne,EPF,Lausanne,Phase-out of independent Max-Planck Research Group until 12/2014,"MPIDS, Germany",Education & research
1124,André,Schneider,Uni Neuenburg,UNE,Neuchâtel,NA,"Universität Bern, Forschungsstiftung",Education & research
1125,Paul,Schönsleben,ETH Zürich,ETH,Zurich,VR-Präsidium,Bioforce AG,Pharma & health
1126,Paul,Schönsleben,ETH Zürich,ETH,Zurich,VR-Präsidium,Sanalpin AG,Pharma & health
1127,Renate,Schubert,ETH Zürich,ETH,Zurich,Stiftungsrat,Kinderbetreuung im Hochschulraum Zürich (kihz),"Society, Social, Culture & Sports"
1128,Rainer,Schulin,ETH Zürich,ETH,Zurich,Präsident,Stiftung Geobotanisches Forschungsinstitut Rübel,Education & research
1129,Reinhard,Schulze,Uni Bern,UBE,Bern,NA,Mitglied Hochschulrat Leipzig,Education & research
1130,Torsten,Schwede,Uni Basel,UBA,Basel,Mitglied des Board of Directors,"SIB Swiss Institute of Bioinformatics, Lausanne",Education & research
1131,Ingeborg,Schwenzer,Uni Basel,UBA,Basel,Präsidentin des Stiftungsrates,"Stiftung Swiss International Law School, Basel",Education & research
1132,Karen,Scrivener,ETH Lausanne,EPF,Lausanne,Consultant on durability,"Kerneos, France","Industry, construction & agriculture"
1133,Karen,Scrivener,ETH Lausanne,EPF,Lausanne,Consultant to innovation committee,"Holcim, CH","Industry, construction & agriculture"
1134,Karen,Scrivener,ETH Lausanne,EPF,Lausanne,"Editor in chief, Cement and Concrete Research","Elsevier, UK",Education & research
1135,Ralf,Seifert,ETH Lausanne,EPF,Lausanne,"Professorship at IMD, 50% work contract","IMD, Lausanne",Education & research
1136,Nava,Setter,ETH Lausanne,EPF,Lausanne,President of the foundation,"Talent Foundation, Saint-Sulpice",Education & research
1137,Kay,Severin,ETH Lausanne,EPF,Lausanne,Scientific expert for patent firm,Patentanwalt Ter Meer Steinmeister & Partner,"Consulting, public relations, legal & trust"
1138,Mohammad Amin,Shokrollahi,ETH Lausanne,EPF,Lausanne,CEO (on leave from EPFL),"Kandou Bus, Lausanne","Industry, construction & agriculture"
1139,Roland Yves,Siegwart,ETH Zürich,ETH,Zurich,Stiftungsrat,BlueLion Stiftung,Technology
1140,Roland Yves,Siegwart,ETH Zürich,ETH,Zurich,VR-Mandat,ALSTOM Inspection Robotics AG,"Industry, construction & agriculture"
1141,Roland Yves,Siegwart,ETH Zürich,ETH,Zurich,VR-Mandat,EVATEC Holding und EVATEC AG,Financial industry & insurances
1142,Roland Yves,Siegwart,ETH Zürich,ETH,Zurich,VR-Mandat,Komax Holding AG,"Industry, construction & agriculture"
1143,Joseph,Sifakis,ETH Lausanne,EPF,Lausanne,Consulting,"CEA/DRT, Grenoble, France",Education & research
1144,Joseph,Sifakis,ETH Lausanne,EPF,Lausanne,Consulting,"Crossing Tech, EPFL - Innovation Park",Education & research
1145,Hans-Uwe,Simon,Uni Bern,UBE,Bern,NA,Fondation pour la recherche Lausanne,Education & research
1146,Hans-Uwe,Simon,Uni Bern,UBE,Bern,NA,"Novartis, Forschungsstiftung",Pharma & health
1147,Hans-Uwe,Simon,Uni Bern,UBE,Bern,NA,"Universität Bern, Forschungsstiftung",Education & research
1148,Stanislav,Smirnov,Uni Genf,UGE,Geneva,Direction scientifique,"Centre de mathématiques, Université d'Etat de Saint Petersburg",Pharma & health
1149,Stanislav,Smirnov,Uni Genf,UGE,Geneva,Direction scientifique,"Institut des Sciences et Technologies, Skolkovo",Pharma & health
1150,Berend,Smit,ETH Lausanne,EPF,Lausanne,Editor,"Frontiers Publishers, Lausanne",Media & communication
1151,Berend,Smit,ETH Lausanne,EPF,Lausanne,Teaching and Research,"University of California, Berkeley",Education & research
1152,Ian,Smith,ETH Lausanne,EPF,Lausanne,Adjunct Professor/Prof. Titulaire (teaching),"Carnegie Mellow University, USA",Education & research
1153,Paul,Söderlind,Uni St. Gallen,USG,Saint Gallen,Forschungsrat Abteilung 1,Schweizer Nationalfonds SNF,Education & research
1154,Nils,Soguel,Uni Lausanne,ULA,Lausanne,President,SRS-CSPCP,"Energy, environment & mobility"
1155,Fabien,Sorin,ETH Lausanne,EPF,Lausanne,Expert externe pour 3 projets de recherche,"Swedish Foundation for Strategic Research, Sweden",Education & research
1156,Fabien,Sorin,ETH Lausanne,EPF,Lausanne,Membre du conseil scientifique du Laboratoire d'excellence SEAM (non rémunéré),"SEAM, France","Society, Social, Culture & Sports"
1157,Didier,Sornette,ETH Zürich,ETH,Zurich,Vorsitzender der Geschäftsführung,Sentiment Studies GmbH,Education & research
1158,David,Spreng,Uni Bern,UBE,Bern,NA,Jakob Spreng AG,Financial industry & insurances
1159,Laurent,Stalder,ETH Zürich,ETH,Zurich,Stiftungsrat,Stiftung Bibliothek Werner Oechslin,"Society, Social, Culture & Sports"
1160,Leo,Staub,Uni St. Gallen,USG,Saint Gallen,Mitglied Aufsichtsrat,Farby KABE Polska GmbH,"Industry, construction & agriculture"
1161,Leo,Staub,Uni St. Gallen,USG,Saint Gallen,Mitglied Verwaltungsrat,ALID AG,Financial industry & insurances
1162,Leo,Staub,Uni St. Gallen,USG,Saint Gallen,Mitglied Verwaltungsrat,Karl Bubenhofer AG,"Industry, construction & agriculture"
1163,Leo,Staub,Uni St. Gallen,USG,Saint Gallen,Präsident des Verwaltungsrates,CRS Holding AGn,Financial industry & insurances
1164,Leo,Staub,Uni St. Gallen,USG,Saint Gallen,Präsident Verwaltungsrat,Genossenschaft Migros Ostschweiz,"Commerce, trade & services"
1165,Leo,Staub,Uni St. Gallen,USG,Saint Gallen,Präsident Verwaltungsrat,Selectchemie AG,Technology
1166,Aldo,Steinfeld,ETH Zürich,ETH,Zurich,VR-Mandat,dsolar Ltd.,"Energy, environment & mobility"
1167,Aldo,Steinfeld,ETH Zürich,ETH,Zurich,VR-Mandat,Sunbiotec AG (Solar Biofuel technology),"Energy, environment & mobility"
1168,Daniel,Steingruber,Uni St. Gallen,USG,Saint Gallen,Fachlehrer für Wirtschaft & Recht,Kantonsschule am Brühl in St.Gallen,Education & research
1169,Hubert,Steinke,Uni Bern,UBE,Bern,NA,Albrecht-von-Haller-Stiftung der Burgergemeinde Bern,Education & research
1170,Hubert,Steinke,Uni Bern,UBE,Bern,NA,Fondation Gustave Dubois,Education & research
1171,Hubert,Steinke,Uni Bern,UBE,Bern,NA,Guggenheim-Stiftung für Geschichte der Medizin,Education & research
1172,Hubert,Steinke,Uni Bern,UBE,Bern,NA,Paul- und Johanna Röthlisberger-Schmid-Stiftung,Education & research
1173,Hubert,Steinke,Uni Bern,UBE,Bern,NA,Psychiatrie-Museum Bern,"Society, Social, Culture & Sports"
1174,Hubert,Steinke,Uni Bern,UBE,Bern,NA,"Stiftung Dr. Ed. Müller, Beromünster","Society, Social, Culture & Sports"
1175,Francesco,Stellacci,ETH Lausanne,EPF,Lausanne,"Co-editor in Chief, Nanoscale","Royal Chemistry Society, UK",Education & research
1176,Francesco,Stellacci,ETH Lausanne,EPF,Lausanne,"Editorial Board Member, Nature Communications","Nature Publishing Group, London, UD",Media & communication
1177,Francesco,Stellacci,ETH Lausanne,EPF,Lausanne,"Head, Scientific Advisory Board","Midatech, UK",Pharma & health
1178,Francesco,Stellacci,ETH Lausanne,EPF,Lausanne,"Invited Member, Scientific Advisory Board","Constellium, France","Industry, construction & agriculture"
1179,Francesco,Stellacci,ETH Lausanne,EPF,Lausanne,Legal consultant,"Foley Hoag, Boston, USA","Consulting, public relations, legal & trust"
1180,Francesco,Stellacci,ETH Lausanne,EPF,Lausanne,Member of the Scientific Advisory Board,"Centro Europeo di Nanomedicina, Milano",Education & research
1181,Francesco,Stellacci,ETH Lausanne,EPF,Lausanne,Scientific advisor,"Istituto Besta/Centro di Nanomedicina, Milano, Italy",Education & research
1182,Gunter,Stephan,Uni Bern,UBE,Bern,NA,phw bern,Education & research
1183,Nikolaos,Stergiopulos,ETH Lausanne,EPF,Lausanne,Administrateur et director ad interim,"Rheon Medical SA, Préverenges",Pharma & health
1184,Nikolaos,Stergiopulos,ETH Lausanne,EPF,Lausanne,CSO et administrateur,"Antlia SA, Lausanne",Pharma & health
1185,Thomas,Stocker,Uni Bern,UBE,Bern,NA,Johanna Dürmüller-Bol Stiftung,"Society, Social, Culture & Sports"
1186,Thomas,Stocker,Uni Bern,UBE,Bern,NA,Nachhaltigkeitsbeirat Swisscanto,"Energy, environment & mobility"
1187,Werner,Strik,Uni Bern,UBE,Bern,NA,Psychiatriemuseum Bern,"Society, Social, Culture & Sports"
1188,Anthony,Strittmatter,Uni St. Gallen,USG,Saint Gallen,Affiliated,Albert-Ludwigs-University,Education & research
1189,Frank,Stüber,Uni Bern,UBE,Bern,NA,Stiftung für die Forschung in Anästhesie und Intensivmedizin,Education & research
1190,Sabine,Süsstrunk,ETH Lausanne,EPF,Lausanne,Start-up advisor to Kokko Inc.,"Kokko Inc, USA",Technology
1191,David,Suter,ETH Lausanne,EPF,Lausanne,Evaluation de projets de recherche,"Agence Nationale de la Recherche (ANR), Paris",Education & research
1192,Michèle F.,Sutter-Rüdisser,Uni St. Gallen,USG,Saint Gallen,Mitglied des Universitätsrats,Universität Liechtenstein,Education & research
1193,Michèle F.,Sutter-Rüdisser,Uni St. Gallen,USG,Saint Gallen,Mitglied des Verwaltungsrats,thurmed AG / Spital Thurgau,Pharma & health
1194,Melody,Swartz,ETH Lausanne,EPF,Lausanne,Consultant,"Merck, DE",Pharma & health
1195,Melody,Swartz,ETH Lausanne,EPF,Lausanne,Founder & Shareholder,"Anokion, Ecublens, CH",Pharma & health
1196,Melody,Swartz,ETH Lausanne,EPF,Lausanne,Founder & Shareholder,"Lanta Bio, Préverenges, CH",Technology
1197,Melody,Swartz,ETH Lausanne,EPF,Lausanne,Founder & Shareholder,"Lumberjack, USA",Not classifiable
1198,Melody,Swartz,ETH Lausanne,EPF,Lausanne,Founder & Shareholder,"Lumberjill, Basel, CH",Not classifiable
1199,Melody,Swartz,ETH Lausanne,EPF,Lausanne,Shareholder,"Morphogene, Preverenges, CH",Pharma & health
1200,Gábor,Székely,ETH Zürich,ETH,Zurich,VR-Mandat,Virtamed AG,Pharma & health
1201,Thomas,Szucs,Uni Zürich,UZH,Zurich,Mitglied des Aufsichtsrats,"Biovertis AG, Wien",Pharma & health
1202,Thomas,Szucs,Uni Zürich,UZH,Zurich,Mitglied des Spitalrats,Kantonsspital Uri,Pharma & health
1203,Thomas,Szucs,Uni Zürich,UZH,Zurich,Präsident des Verwaltungsrates,"Helsana AG, Dübendorf",Pharma & health
1204,Denis,Tappy,Uni Lausanne,ULA,Lausanne,Juge suppléant,Tribunal cantonal vaudois,"Politics, administration, justice system & security sector"
1205,Martin G.,Täuber,Uni Bern,UBE,Bern,NA,Fondation pour la recherche dans le cadre de l'Etude Suisse de Cohorte VIH,Education & research
1206,Martin G.,Täuber,Uni Bern,UBE,Bern,NA,Forschungsstiftung Genaxen,Education & research
1207,Martin G.,Täuber,Uni Bern,UBE,Bern,NA,Hans-Sigrist-Stiftung,Education & research
1208,Martin G.,Täuber,Uni Bern,UBE,Bern,NA,Schweizerische Akademie der Medizinischen Wissenschaften (SAMW),Pharma & health
1209,Martin G.,Täuber,Uni Bern,UBE,Bern,NA,Spital-Management Bern AG,Pharma & health
1210,Martin G.,Täuber,Uni Bern,UBE,Bern,NA,Stiftung Swiss School of Public Health plus (SSPH),Education & research
1211,Martin G.,Täuber,Uni Bern,UBE,Bern,NA,Stiftung Universität und Gesellschaft,Education & research
1212,Martin G.,Täuber,Uni Bern,UBE,Bern,NA,SWAN Hadron AG,Pharma & health
1213,Martin G.,Täuber,Uni Bern,UBE,Bern,NA,SWAN Isotopen AG,Technology
1214,Martin G.,Täuber,Uni Bern,UBE,Bern,NA,SWANtec Holding AG,Financial industry & insurances
1215,Martin G.,Täuber,Uni Bern,UBE,Bern,NA,Übergangsrat der UPD,Pharma & health
1216,Stephanie,Teufel,Uni Freiburg,UFR,Fribourg,Aufsichtsrat,Exelsis Business Technology AG,Technology
1217,Philippe,Thalmann,ETH Lausanne,EPF,Lausanne,Comité de direction du PNR 66 Ressource bois,Schweizerischer Nationalfonds,Education & research
1218,Philippe,Thalmann,ETH Lausanne,EPF,Lausanne,Cours (26.03.14) La réforme fiscale écologique dans le cadre d'une formation continue,"IDHEAP, Université de Lausanne",Education & research
1219,Philippe,Thalmann,ETH Lausanne,EPF,Lausanne,"Expert externe, Réseau de compétence Economie et Management","Mission HES-SO, Delémont",Education & research
1220,Philippe,Thalmann,ETH Lausanne,EPF,Lausanne,Journée d'économie politique d'iconomix 2014. 1 cours (21.11.14),HEP Lausanne,Education & research
1221,Philippe,Thalmann,ETH Lausanne,EPF,Lausanne,Mandat privé pour l'évaluation de la durabilité de projets - Aspects économiques,"ARE, Office fédéral du développement territorial, Berne","Energy, environment & mobility"
1222,Philippe,Thalmann,ETH Lausanne,EPF,Lausanne,Membre de la commission de caisse de Publica,"Publica, Berne",Financial industry & insurances
1223,Philippe,Thalmann,ETH Lausanne,EPF,Lausanne,Membre de la commission fédérale consultative pour la recherche environnementale,"Off. féd. de l'Environnement, Berne-Ittigen","Politics, administration, justice system & security sector"
1224,Philippe,Thalmann,ETH Lausanne,EPF,Lausanne,Membre du conseil de fondation,"IDHEAP, Chavannes-près-Renens",Education & research
1225,Philippe,Thalmann,ETH Lausanne,EPF,Lausanne,Membre du conseil scientifique,"Swisscleantech Association, Bern","Commerce, trade & services"
1226,Philippe,Thalmann,ETH Lausanne,EPF,Lausanne,Membre du groupe de travail Forum for climate and global change ProClim,"Swiss Academy of Sciences, Bern",Education & research
